"","obs_sd","context_sd","prior_sd"
"15876",2,0.25,16
"15877",2.5,0.25,16
"15878",3,0.25,16
"15879",3.5,0.25,16
"15880",4,0.25,16
"15881",4.5,0.25,16
"15882",5,0.25,16
"15883",5.5,0.25,16
"15884",6,0.25,16
"15885",6.5,0.25,16
"15886",7,0.25,16
"15887",7.5,0.25,16
"15888",8,0.25,16
"15889",8.5,0.25,16
"15890",9,0.25,16
"15891",9.5,0.25,16
"15892",10,0.25,16
"15893",10.5,0.25,16
"15894",11,0.25,16
"15895",11.5,0.25,16
"15896",12,0.25,16
"15897",12.5,0.25,16
"15898",13,0.25,16
"15899",13.5,0.25,16
"15900",14,0.25,16
"15901",14.5,0.25,16
"15902",15,0.25,16
"15903",15.5,0.25,16
"15904",16,0.25,16
"15905",0.5,0.5,16
"15906",1,0.5,16
"15907",1.5,0.5,16
"15908",2,0.5,16
"15909",2.5,0.5,16
"15910",3,0.5,16
"15911",3.5,0.5,16
"15912",4,0.5,16
"15913",4.5,0.5,16
"15914",5,0.5,16
"15915",5.5,0.5,16
"15916",6,0.5,16
"15917",6.5,0.5,16
"15918",7,0.5,16
"15919",7.5,0.5,16
"15920",8,0.5,16
"15921",8.5,0.5,16
"15922",9,0.5,16
"15923",9.5,0.5,16
"15924",10,0.5,16
"15925",10.5,0.5,16
"15926",11,0.5,16
"15927",11.5,0.5,16
"15928",12,0.5,16
"15929",12.5,0.5,16
"15930",13,0.5,16
"15931",13.5,0.5,16
"15932",14,0.5,16
"15933",14.5,0.5,16
"15934",15,0.5,16
"15935",15.5,0.5,16
"15936",16,0.5,16
"15937",0.5,0.75,16
"15938",1,0.75,16
"15939",1.5,0.75,16
"15940",2,0.75,16
"15941",2.5,0.75,16
"15942",3,0.75,16
"15943",3.5,0.75,16
"15944",4,0.75,16
"15945",4.5,0.75,16
"15946",5,0.75,16
"15947",5.5,0.75,16
"15948",6,0.75,16
"15949",6.5,0.75,16
"15950",7,0.75,16
"15951",7.5,0.75,16
"15952",8,0.75,16
"15953",8.5,0.75,16
"15954",9,0.75,16
"15955",9.5,0.75,16
"15956",10,0.75,16
"15957",10.5,0.75,16
"15958",11,0.75,16
"15959",11.5,0.75,16
"15960",12,0.75,16
"15961",12.5,0.75,16
"15962",13,0.75,16
"15963",13.5,0.75,16
"15964",14,0.75,16
"15965",14.5,0.75,16
"15966",15,0.75,16
"15967",15.5,0.75,16
"15968",16,0.75,16
"15969",0.5,1,16
"15970",1,1,16
"15971",1.5,1,16
"15972",2,1,16
"15973",2.5,1,16
"15974",3,1,16
"15975",3.5,1,16
"15976",4,1,16
